time,qa,lons,no2,lats,timestamp
2019-07-17T18:04:48.001000Z,0.74,-70.86259,6.21E-05,42.114204,1
2019-07-17T18:04:49.081000Z,0.74,-70.87883,6.54E-05,42.177177,1
2019-07-17T18:04:50.161000Z,0.74,-70.89507,9.32E-05,42.240166,1
2019-07-17T18:04:51.241000Z,0.74,-70.911385,9.61E-05,42.303154,1
2019-07-17T18:04:52.321000Z,0.74,-70.92767,4.90E-05,42.366142,1
2019-07-17T18:04:53.401000Z,0.74,-70.94398,7.68E-05,42.429134,1
2019-07-17T18:04:54.481000Z,0.74,-70.96031,7.92E-05,42.492096,1
2019-07-17T18:04:55.561000Z,0.74,-70.97663,4.99E-05,42.55507,1
2019-07-17T18:04:56.641000Z,1,-70.99302,3.48E-05,42.618053,1
2019-07-17T18:04:57.721000Z,1,-71.0094,3.36E-05,42.681023,1
2019-07-17T18:04:58.801000Z,0.74,-71.025764,2.66E-05,42.743996,1
2019-07-17T18:04:59.881000Z,0.74,-71.04215,4.31E-05,42.80696,1
2019-07-17T18:05:00.961000Z,0.74,-71.05861,4.24E-05,42.869946,1
2019-07-17T18:05:02.041000Z,0.74,-71.07507,1.83E-05,42.9329,1
2019-07-17T18:05:03.121000Z,0.74,-71.0915,3.84E-05,42.995853,1
2019-07-17T18:04:46.921000Z,1,-70.785065,4.85E-05,42.055847,1
2019-07-17T18:04:48.001000Z,0.74,-70.80115,4.83E-05,42.11886,1
2019-07-17T18:04:49.081000Z,0.74,-70.81733,7.08E-05,42.181828,1
2019-07-17T18:04:50.161000Z,0.74,-70.83351,6.53E-05,42.24482,1
2019-07-17T18:04:51.241000Z,0.74,-70.84976,8.44E-05,42.307808,1
2019-07-17T18:04:52.321000Z,0.74,-70.86598,6.58E-05,42.370792,1
2019-07-17T18:04:53.401000Z,0.74,-70.882225,7.83E-05,42.43379,1
2019-07-17T18:04:54.481000Z,0.74,-70.8985,7.66E-05,42.49675,1
2019-07-17T18:04:55.561000Z,0.74,-70.91476,6.32E-05,42.559723,1
2019-07-17T18:04:56.641000Z,1,-70.931076,4.78E-05,42.622707,1
2019-07-17T18:04:57.721000Z,1,-70.947395,1.24E-05,42.685677,1
2019-07-17T18:04:58.801000Z,1,-70.96369,2.37E-05,42.74865,1
2019-07-17T18:04:59.881000Z,0.74,-70.98003,3.31E-05,42.811615,1
2019-07-17T18:05:00.961000Z,0.74,-70.996414,3.52E-05,42.8746,1
2019-07-17T18:05:02.041000Z,0.74,-71.01281,3.65E-05,42.937553,1
2019-07-17T18:04:46.921000Z,0.74,-70.723274,6.72E-05,42.060463,1
2019-07-17T18:04:48.001000Z,0.74,-70.73929,4.30E-05,42.12347,1
2019-07-17T18:04:49.081000Z,0.74,-70.75541,6.75E-05,42.186443,1
2019-07-17T18:04:50.161000Z,0.74,-70.77153,4.84E-05,42.24943,1
2019-07-17T18:04:51.241000Z,0.74,-70.78772,8.76E-05,42.31242,1
2019-07-17T18:04:52.321000Z,0.74,-70.80388,8.42E-05,42.37541,1
2019-07-17T18:04:53.401000Z,0.74,-70.82005,7.61E-05,42.4384,1
2019-07-17T18:04:54.481000Z,0.74,-70.836266,4.23E-05,42.501366,1
2019-07-17T18:04:55.561000Z,0.74,-70.85246,6.50E-05,42.564335,1
2019-07-17T18:04:56.641000Z,0.74,-70.86872,5.83E-05,42.62732,1
2019-07-17T18:04:57.721000Z,0.74,-70.88498,2.46E-05,42.690292,1
2019-07-17T18:04:58.801000Z,1,-70.90121,4.13E-05,42.75326,1
2019-07-17T18:04:59.881000Z,1,-70.91747,1.57E-05,42.81623,1
2019-07-17T18:05:00.961000Z,0.74,-70.9338,3.93E-05,42.879215,1
2019-07-17T18:05:02.041000Z,0.74,-70.950134,3.54E-05,42.94217,1
2019-07-17T18:04:45.841000Z,0.74,-70.645035,7.50E-05,42.00207,1
2019-07-17T18:04:46.921000Z,1,-70.66106,3.88E-05,42.065033,1
2019-07-17T18:04:48.001000Z,0.74,-70.67701,3.95E-05,42.128044,1
2019-07-17T18:04:49.081000Z,0.74,-70.69307,4.48E-05,42.191017,1
2019-07-17T18:04:50.161000Z,0.74,-70.70912,5.69E-05,42.254005,1
2019-07-17T18:04:51.241000Z,0.74,-70.72525,7.61E-05,42.316994,1
2019-07-17T18:04:52.321000Z,0.74,-70.74135,7.55E-05,42.379982,1
2019-07-17T18:04:53.401000Z,0.74,-70.75746,8.14E-05,42.442974,1
2019-07-17T18:04:54.481000Z,0.74,-70.773605,7.42E-05,42.50594,1
2019-07-17T18:04:55.561000Z,0.74,-70.78974,6.19E-05,42.56891,1
2019-07-17T18:04:56.641000Z,0.74,-70.80593,5.13E-05,42.631893,1
2019-07-17T18:04:57.721000Z,0.74,-70.82213,3.23E-05,42.694866,1
2019-07-17T18:04:58.801000Z,0.74,-70.83829,4.75E-05,42.75784,1
2019-07-17T18:04:59.881000Z,1,-70.85449,4.55E-05,42.820805,1
2019-07-17T18:05:00.961000Z,0.74,-70.87075,2.16E-05,42.88379,1
2019-07-17T18:05:02.041000Z,0.74,-70.88702,3.63E-05,42.946743,1
2019-07-17T18:04:45.841000Z,0.9,-70.58245,8.49E-05,42.006603,1
2019-07-17T18:04:46.921000Z,0.9,-70.59841,3.55E-05,42.06957,1
2019-07-17T18:04:48.001000Z,0.9,-70.6143,6.29E-05,42.132576,1
2019-07-17T18:04:49.081000Z,1,-70.630295,5.17E-05,42.19555,1
2019-07-17T18:04:50.161000Z,1,-70.646286,5.72E-05,42.25854,1
2019-07-17T18:04:51.241000Z,0.74,-70.662346,7.84E-05,42.321526,1
2019-07-17T18:04:52.321000Z,0.74,-70.67838,8.80E-05,42.384514,1
2019-07-17T18:04:53.401000Z,0.74,-70.694435,6.10E-05,42.44751,1
2019-07-17T18:04:54.481000Z,0.74,-70.71052,8.04E-05,42.51047,1
2019-07-17T18:04:55.561000Z,0.74,-70.72658,5.51E-05,42.573444,1
2019-07-17T18:04:56.641000Z,0.74,-70.742714,4.72E-05,42.63643,1
2019-07-17T18:04:57.721000Z,0.74,-70.75884,2.75E-05,42.699398,1
2019-07-17T18:04:58.801000Z,0.74,-70.77494,5.88E-05,42.76237,1
2019-07-17T18:04:59.881000Z,1,-70.79108,3.37E-05,42.825336,1
2019-07-17T18:05:00.961000Z,0.74,-70.80727,2.06E-05,42.88832,1
2019-07-17T18:05:02.041000Z,0.74,-70.82347,4.40E-05,42.95128,1
2019-07-17T18:04:45.841000Z,0.9,-70.51943,6.48E-05,42.011097,1
2019-07-17T18:04:46.921000Z,0.9,-70.535324,3.46E-05,42.074062,1
2019-07-17T18:04:48.001000Z,0.9,-70.551155,5.21E-05,42.13707,1
2019-07-17T18:04:49.081000Z,1,-70.567085,4.87E-05,42.200043,1
2019-07-17T18:04:50.161000Z,1,-70.583015,4.90E-05,42.26303,1
2019-07-17T18:04:51.241000Z,1,-70.59901,5.40E-05,42.32602,1
2019-07-17T18:04:52.321000Z,0.74,-70.614975,6.44E-05,42.389008,1
2019-07-17T18:04:53.401000Z,0.74,-70.63097,7.55E-05,42.452,1
2019-07-17T18:04:54.481000Z,0.74,-70.64698,7.40E-05,42.514965,1
2019-07-17T18:04:55.561000Z,0.74,-70.66298,5.38E-05,42.577934,1
2019-07-17T18:04:56.641000Z,0.74,-70.67905,5.48E-05,42.64092,1
2019-07-17T18:04:57.721000Z,1,-70.69511,2.58E-05,42.70389,1
2019-07-17T18:04:58.801000Z,0.74,-70.71114,4.93E-05,42.766865,1
2019-07-17T18:04:59.881000Z,0.74,-70.72721,3.64E-05,42.82983,1
2019-07-17T18:05:00.961000Z,0.74,-70.74335,3.05E-05,42.892815,1
2019-07-17T18:05:02.041000Z,0.74,-70.75948,3.31E-05,42.95577,1
2019-07-17T18:04:45.841000Z,1,-70.45596,4.96E-05,42.01555,1
2019-07-17T18:04:46.921000Z,1,-70.471794,4.06E-05,42.078514,1
2019-07-17T18:04:48.001000Z,1,-70.48756,7.50E-05,42.14152,1
2019-07-17T18:04:49.081000Z,1,-70.503426,6.16E-05,42.204494,1
2019-07-17T18:04:50.161000Z,1,-70.51929,5.91E-05,42.267483,1
2019-07-17T18:04:51.241000Z,1,-70.53522,6.89E-05,42.33047,1
2019-07-17T18:04:52.321000Z,0.74,-70.551125,4.53E-05,42.39346,1
2019-07-17T18:04:53.401000Z,0.74,-70.56705,3.87E-05,42.45645,1
2019-07-17T18:04:54.481000Z,0.74,-70.583,7.30E-05,42.519413,1
2019-07-17T18:04:55.561000Z,0.74,-70.59893,7.46E-05,42.582386,1
2019-07-17T18:04:56.641000Z,0.74,-70.61494,5.27E-05,42.64537,1
2019-07-17T18:04:57.721000Z,0.74,-70.63093,5.38E-05,42.70834,1
2019-07-17T18:04:58.801000Z,0.74,-70.6469,3.49E-05,42.771313,1
2019-07-17T18:04:59.881000Z,0.74,-70.6629,4.61E-05,42.83428,1
2019-07-17T18:05:00.961000Z,0.74,-70.67896,3.55E-05,42.897263,1
2019-07-17T18:05:02.041000Z,0.74,-70.69504,4.58E-05,42.96022,1
2019-07-17T18:04:45.841000Z,1,-70.392044,4.25E-05,42.01996,1
2019-07-17T18:04:46.921000Z,1,-70.407814,4.73E-05,42.082924,1
2019-07-17T18:04:48.001000Z,1,-70.42351,3.35E-05,42.14593,1
2019-07-17T18:04:49.081000Z,1,-70.43931,4.33E-05,42.2089,1
2019-07-17T18:04:50.161000Z,1,-70.45511,5.21E-05,42.271893,1
2019-07-17T18:04:51.241000Z,1,-70.47098,5.27E-05,42.33488,1
2019-07-17T18:04:52.321000Z,0.74,-70.48682,5.23E-05,42.397865,1
2019-07-17T18:04:53.401000Z,0.74,-70.50267,6.69E-05,42.46086,1
2019-07-17T18:04:54.481000Z,0.74,-70.51856,6.65E-05,42.523823,1
2019-07-17T18:04:55.561000Z,0.74,-70.534424,7.63E-05,42.586792,1
2019-07-17T18:04:56.641000Z,0.74,-70.55036,6.45E-05,42.64978,1
2019-07-17T18:04:57.721000Z,0.74,-70.56629,5.77E-05,42.71275,1
2019-07-17T18:04:58.801000Z,0.74,-70.58219,5.02E-05,42.77572,1
2019-07-17T18:04:59.881000Z,0.74,-70.59813,4.21E-05,42.838684,1
2019-07-17T18:05:00.961000Z,0.74,-70.61413,4.09E-05,42.901672,1
2019-07-17T18:05:02.041000Z,0.74,-70.63013,2.30E-05,42.964626,1
2019-07-17T18:04:45.841000Z,1,-70.32766,3.22E-05,42.02433,1
2019-07-17T18:04:46.921000Z,1,-70.34336,3.33E-05,42.08729,1
2019-07-17T18:04:48.001000Z,1,-70.35899,4.62E-05,42.150295,1
2019-07-17T18:04:49.081000Z,1,-70.37473,3.89E-05,42.21327,1
2019-07-17T18:04:50.161000Z,1,-70.390465,5.21E-05,42.276257,1
2019-07-17T18:04:51.241000Z,1,-70.406265,4.09E-05,42.339245,1
2019-07-17T18:04:52.321000Z,0.74,-70.42204,4.10E-05,42.402233,1
2019-07-17T18:04:53.401000Z,0.74,-70.43783,4.57E-05,42.465225,1
2019-07-17T18:04:54.481000Z,0.74,-70.45365,4.34E-05,42.528187,1
2019-07-17T18:04:55.561000Z,0.74,-70.46945,5.69E-05,42.591156,1
2019-07-17T18:04:56.641000Z,0.74,-70.48532,6.01E-05,42.654144,1
2019-07-17T18:04:57.721000Z,0.74,-70.50118,4.40E-05,42.717113,1
2019-07-17T18:04:58.801000Z,0.74,-70.51702,3.60E-05,42.780083,1
2019-07-17T18:04:59.881000Z,0.74,-70.53289,2.81E-05,42.84305,1
2019-07-17T18:05:00.961000Z,0.74,-70.54881,4.99E-05,42.906036,1
2019-07-17T18:05:02.041000Z,0.74,-70.56475,3.94E-05,42.96899,1
2019-07-17T18:04:45.841000Z,1,-70.2628,3.22E-05,42.028652,1
2019-07-17T18:04:46.921000Z,1,-70.27844,2.43E-05,42.091614,1
2019-07-17T18:04:48.001000Z,1,-70.29401,2.99E-05,42.15462,1
2019-07-17T18:04:49.081000Z,1,-70.30968,3.56E-05,42.217594,1
2019-07-17T18:04:50.161000Z,1,-70.32535,6.68E-05,42.280582,1
2019-07-17T18:04:51.241000Z,1,-70.34109,2.61E-05,42.343567,1
2019-07-17T18:04:52.321000Z,1,-70.35679,4.87E-05,42.406555,1
2019-07-17T18:04:53.401000Z,0.74,-70.37251,5.17E-05,42.469547,1
2019-07-17T18:04:54.481000Z,0.74,-70.38827,5.63E-05,42.53251,1
2019-07-17T18:04:55.561000Z,0.74,-70.40401,5.48E-05,42.595478,1
2019-07-17T18:04:56.641000Z,0.74,-70.41981,7.70E-05,42.658463,1
2019-07-17T18:04:57.721000Z,0.74,-70.4356,4.18E-05,42.72143,1
2019-07-17T18:04:58.801000Z,0.74,-70.45136,5.57E-05,42.784405,1
2019-07-17T18:04:59.881000Z,0.74,-70.46717,3.50E-05,42.84737,1
2019-07-17T18:05:00.961000Z,0.74,-70.48303,5.09E-05,42.910355,1
2019-07-17T18:05:02.041000Z,0.74,-70.49889,5.16E-05,42.97331,1
2019-07-17T18:04:45.841000Z,1,-70.19747,3.93E-05,42.032936,1
2019-07-17T18:04:46.921000Z,1,-70.21304,4.40E-05,42.095898,1
2019-07-17T18:04:48.001000Z,1,-70.228546,4.50E-05,42.1589,1
2019-07-17T18:04:49.081000Z,1,-70.24415,3.84E-05,42.22187,1
2019-07-17T18:04:50.161000Z,0.74,-70.25975,2.27E-05,42.284863,1
2019-07-17T18:04:51.241000Z,1,-70.27542,4.21E-05,42.347847,1
2019-07-17T18:04:52.321000Z,1,-70.29106,5.84E-05,42.41083,1
2019-07-17T18:04:53.401000Z,0.74,-70.30672,5.22E-05,42.473827,1
2019-07-17T18:04:54.481000Z,0.74,-70.3224,4.18E-05,42.536785,1
2019-07-17T18:04:55.561000Z,0.74,-70.338066,3.54E-05,42.599754,1
2019-07-17T18:04:56.641000Z,0.74,-70.353806,7.61E-05,42.66274,1
2019-07-17T18:04:57.721000Z,0.74,-70.36953,5.09E-05,42.725708,1
2019-07-17T18:04:58.801000Z,0.74,-70.38523,2.35E-05,42.78868,1
2019-07-17T18:04:59.881000Z,0.74,-70.40096,3.99E-05,42.851643,1
2019-07-17T18:05:00.961000Z,0.74,-70.416756,2.22E-05,42.914627,1
2019-07-17T18:05:02.041000Z,0.74,-70.432556,3.59E-05,42.977585,1
2019-07-17T18:04:45.841000Z,1,-70.131645,2.30E-05,42.03717,1
2019-07-17T18:04:46.921000Z,1,-70.147156,4.84E-05,42.100132,1
2019-07-17T18:04:48.001000Z,1,-70.16259,3.72E-05,42.163136,1
2019-07-17T18:04:49.081000Z,1,-70.17812,5.07E-05,42.22611,1
2019-07-17T18:04:50.161000Z,0.74,-70.19366,4.36E-05,42.289097,1
2019-07-17T18:04:51.241000Z,0.74,-70.20926,5.44E-05,42.35208,1
2019-07-17T18:04:52.321000Z,0.74,-70.22484,5.14E-05,42.415066,1
2019-07-17T18:04:53.401000Z,0.74,-70.240425,5.93E-05,42.478058,1
2019-07-17T18:04:54.481000Z,0.74,-70.25604,4.94E-05,42.54102,1
2019-07-17T18:04:55.561000Z,0.74,-70.271645,3.45E-05,42.60399,1
2019-07-17T18:04:56.641000Z,0.74,-70.28731,4.20E-05,42.666973,1
2019-07-17T18:04:57.721000Z,0.74,-70.30297,7.90E-05,42.72994,1
2019-07-17T18:04:58.801000Z,0.74,-70.318596,3.72E-05,42.79291,1
2019-07-17T18:04:59.881000Z,0.74,-70.33426,4.35E-05,42.855873,1
2019-07-17T18:05:00.961000Z,0.74,-70.34998,3.01E-05,42.918858,1
2019-07-17T18:05:02.041000Z,0.74,-70.365715,3.87E-05,42.98181,1
2019-07-17T18:04:45.841000Z,1,-70.06533,3.83E-05,42.041363,1
2019-07-17T18:04:46.921000Z,1,-70.08077,4.54E-05,42.104324,1
2019-07-17T18:04:48.001000Z,1,-70.09613,5.52E-05,42.167328,1
2019-07-17T18:04:49.081000Z,1,-70.1116,3.96E-05,42.230297,1
2019-07-17T18:04:50.161000Z,0.74,-70.12707,4.65E-05,42.293285,1
2019-07-17T18:04:51.241000Z,0.74,-70.14261,3.86E-05,42.35627,1
2019-07-17T18:04:52.321000Z,0.74,-70.15811,6.46E-05,42.419254,1
2019-07-17T18:04:53.401000Z,0.74,-70.17363,4.98E-05,42.482246,1
2019-07-17T18:04:54.481000Z,0.74,-70.189186,3.88E-05,42.545204,1
2019-07-17T18:04:55.561000Z,0.74,-70.20471,3.67E-05,42.608173,1
2019-07-17T18:04:56.641000Z,0.74,-70.220314,4.67E-05,42.671158,1
2019-07-17T18:04:57.721000Z,0.74,-70.2359,7.47E-05,42.734123,1
2019-07-17T18:04:58.801000Z,0.74,-70.25146,3.73E-05,42.797092,1
2019-07-17T18:04:59.881000Z,0.74,-70.26705,3.49E-05,42.860058,1
2019-07-17T18:05:00.961000Z,0.74,-70.28271,1.53E-05,42.923042,1
2019-07-17T18:05:02.041000Z,0.74,-70.29837,2.50E-05,42.985996,1
2019-07-17T18:04:46.921000Z,1,-70.01388,4.90E-05,42.10847,1
2019-07-17T18:04:48.001000Z,1,-70.02917,4.48E-05,42.17147,1
2019-07-17T18:04:49.081000Z,1,-70.04457,3.77E-05,42.23444,1
2019-07-17T18:04:50.161000Z,0.74,-70.059975,3.36E-05,42.29743,1
2019-07-17T18:04:51.241000Z,0.74,-70.07544,6.21E-05,42.360413,1
2019-07-17T18:04:52.321000Z,0.74,-70.09087,5.58E-05,42.423397,1
2019-07-17T18:04:53.401000Z,0.74,-70.10632,5.56E-05,42.486385,1
2019-07-17T18:04:54.481000Z,0.74,-70.12181,4.30E-05,42.549343,1
2019-07-17T18:04:55.561000Z,0.74,-70.137276,4.69E-05,42.612312,1
2019-07-17T18:04:56.641000Z,0.74,-70.1528,5.23E-05,42.675293,1
2019-07-17T18:04:57.721000Z,0.74,-70.16832,7.57E-05,42.738262,1
2019-07-17T18:04:58.801000Z,0.74,-70.18381,2.66E-05,42.80123,1
2019-07-17T18:04:59.881000Z,0.74,-70.19933,4.04E-05,42.864193,1
2019-07-17T18:05:00.961000Z,0.74,-70.21492,3.78E-05,42.927177,1
2019-07-17T18:05:02.041000Z,0.74,-70.23051,2.20E-05,42.99013,1
2019-07-17T18:04:51.241000Z,1,-70.00775,4.13E-05,42.364506,1
2019-07-17T18:04:52.321000Z,0.74,-70.023125,4.34E-05,42.42749,1
2019-07-17T18:04:53.401000Z,0.74,-70.038506,4.76E-05,42.49048,1
2019-07-17T18:04:54.481000Z,0.74,-70.05392,3.14E-05,42.553436,1
2019-07-17T18:04:55.561000Z,0.74,-70.069305,6.43E-05,42.616405,1
2019-07-17T18:04:56.641000Z,0.74,-70.08477,5.41E-05,42.679386,1
2019-07-17T18:04:57.721000Z,0.74,-70.10022,4.82E-05,42.74235,1
2019-07-17T18:04:58.801000Z,0.74,-70.11564,5.26E-05,42.80532,1
2019-07-17T18:04:59.881000Z,0.74,-70.13109,2.72E-05,42.868282,1
2019-07-17T18:05:00.961000Z,0.74,-70.14661,5.16E-05,42.931263,1
2019-07-17T18:05:02.041000Z,0.74,-70.162125,1.99E-05,42.994217,1
2019-07-17T18:04:55.561000Z,0.74,-70.00082,5.85E-05,42.620445,1
2019-07-17T18:04:56.641000Z,0.74,-70.016205,4.36E-05,42.68343,1
2019-07-17T18:04:57.721000Z,0.74,-70.031586,5.05E-05,42.74639,1
2019-07-17T18:04:58.801000Z,0.74,-70.04693,4.90E-05,42.80936,1
2019-07-17T18:04:59.881000Z,0.74,-70.06232,2.71E-05,42.872322,1
2019-07-17T18:05:00.961000Z,0.74,-70.07776,5.33E-05,42.935303,1
2019-07-17T18:05:02.041000Z,0.74,-70.09321,1.15E-05,42.998253,1
2019-07-17T18:05:00.961000Z,0.74,-70.00836,3.22E-05,42.939293,1
2019-07-18T17:45:58.268000Z,0.74,-71.99813,2.55E-05,42.030407,1
2019-07-18T17:45:58.268000Z,0.74,-71.95587,2.30E-05,42.038754,1
2019-07-18T17:45:59.348000Z,0.74,-71.97799,2.48E-05,42.101368,1
2019-07-18T17:45:58.268000Z,0.74,-71.91359,2.33E-05,42.047062,1
2019-07-18T17:45:59.348000Z,0.74,-71.93567,2.53E-05,42.10968,1
2019-07-18T17:46:00.428000Z,0.74,-71.9578,2.88E-05,42.172318,1
2019-07-18T17:46:01.508000Z,0.74,-71.979935,1.97E-05,42.234924,1
2019-07-18T17:45:58.268000Z,0.74,-71.87129,2.62E-05,42.05533,1
2019-07-18T17:45:59.348000Z,0.74,-71.893326,2.79E-05,42.11795,1
2019-07-18T17:46:00.428000Z,0.74,-71.91542,3.63E-05,42.180595,1
2019-07-18T17:46:01.508000Z,0.74,-71.937515,2.84E-05,42.243206,1
2019-07-18T17:46:02.588000Z,0.74,-71.959625,2.72E-05,42.30583,1
2019-07-18T17:46:03.668000Z,0.74,-71.98177,2.19E-05,42.36845,1
2019-07-18T17:45:57.188000Z,0.74,-71.80707,2.54E-05,42.000908,1
2019-07-18T17:45:58.268000Z,0.74,-71.82897,2.74E-05,42.063557,1
2019-07-18T17:45:59.348000Z,0.74,-71.85097,2.11E-05,42.126186,1
2019-07-18T17:46:00.428000Z,0.74,-71.87302,3.31E-05,42.188835,1
2019-07-18T17:46:01.508000Z,0.74,-71.89507,2.72E-05,42.25145,1
2019-07-18T17:46:02.588000Z,0.74,-71.917145,2.14E-05,42.314075,1
2019-07-18T17:46:03.668000Z,0.74,-71.93925,1.92E-05,42.376705,1
2019-07-18T17:46:04.748000Z,0.74,-71.961426,3.86E-05,42.439335,1
2019-07-18T17:46:05.828000Z,0.74,-71.983604,4.65E-05,42.501945,1
2019-07-18T17:45:57.188000Z,0.74,-71.76477,2.40E-05,42.009094,1
2019-07-18T17:45:58.268000Z,0.74,-71.78664,2.88E-05,42.071747,1
2019-07-18T17:45:59.348000Z,0.74,-71.808586,2.33E-05,42.13438,1
2019-07-18T17:46:00.428000Z,0.74,-71.8306,2.71E-05,42.197033,1
2019-07-18T17:46:01.508000Z,0.74,-71.852615,3.25E-05,42.259655,1
2019-07-18T17:46:02.588000Z,0.74,-71.87464,1.79E-05,42.322285,1
2019-07-18T17:46:03.668000Z,0.74,-71.896706,2.10E-05,42.38492,1
2019-07-18T17:46:04.748000Z,0.74,-71.91884,4.30E-05,42.447556,1
2019-07-18T17:46:05.828000Z,0.74,-71.94098,4.54E-05,42.51017,1
2019-07-18T17:46:06.908000Z,0.74,-71.96319,3.14E-05,42.572796,1
2019-07-18T17:46:07.988000Z,0.74,-71.985374,3.98E-05,42.635406,1
2019-07-18T17:45:57.188000Z,0.74,-71.72245,2.78E-05,42.017242,1
2019-07-18T17:45:58.268000Z,0.74,-71.74427,2.27E-05,42.079903,1
2019-07-18T17:45:59.348000Z,0.74,-71.76618,2.87E-05,42.14254,1
2019-07-18T17:46:00.428000Z,0.74,-71.788155,2.51E-05,42.205196,1
2019-07-18T17:46:01.508000Z,0.74,-71.81013,3.30E-05,42.267822,1
2019-07-18T17:46:02.588000Z,0.74,-71.832115,2.22E-05,42.33046,1
2019-07-18T17:46:03.668000Z,0.74,-71.85414,2.22E-05,42.393097,1
2019-07-18T17:46:04.748000Z,0.74,-71.87623,5.10E-05,42.455734,1
2019-07-18T17:46:05.828000Z,0.74,-71.89832,6.15E-05,42.51836,1
2019-07-18T17:46:06.908000Z,0.74,-71.9205,2.81E-05,42.58099,1
2019-07-18T17:46:07.988000Z,0.74,-71.942635,4.19E-05,42.6436,1
2019-07-18T17:46:09.068000Z,0.74,-71.964874,4.11E-05,42.706223,1
2019-07-18T17:46:10.148000Z,0.74,-71.9871,4.59E-05,42.768845,1
2019-07-18T17:45:57.188000Z,0.74,-71.6801,2.99E-05,42.025352,1
2019-07-18T17:45:58.268000Z,0.74,-71.70188,2.27E-05,42.088017,1
2019-07-18T17:45:59.348000Z,0.74,-71.723755,2.67E-05,42.15066,1
2019-07-18T17:46:00.428000Z,0.74,-71.74568,2.41E-05,42.21332,1
2019-07-18T17:46:01.508000Z,0.74,-71.76762,2.50E-05,42.275955,1
2019-07-18T17:46:02.588000Z,0.74,-71.78956,2.38E-05,42.338593,1
2019-07-18T17:46:03.668000Z,0.74,-71.81155,2.88E-05,42.401237,1
2019-07-18T17:46:04.748000Z,0.74,-71.833595,4.91E-05,42.463882,1
2019-07-18T17:46:05.828000Z,0.74,-71.855644,5.77E-05,42.52651,1
2019-07-18T17:46:06.908000Z,0.74,-71.87778,3.88E-05,42.589146,1
2019-07-18T17:46:07.988000Z,0.74,-71.89988,3.07E-05,42.65176,1
2019-07-18T17:46:09.068000Z,0.74,-71.92207,4.30E-05,42.71439,1
2019-07-18T17:46:10.148000Z,0.74,-71.94425,4.13E-05,42.77701,1
2019-07-18T17:46:11.228000Z,0.74,-71.966515,4.20E-05,42.839622,1
2019-07-18T17:46:12.308000Z,0.74,-71.988815,5.23E-05,42.902252,1
2019-07-18T17:45:57.188000Z,0.74,-71.637726,3.54E-05,42.03343,1
2019-07-18T17:45:58.268000Z,0.74,-71.65946,2.63E-05,42.096096,1
2019-07-18T17:45:59.348000Z,0.74,-71.6813,2.62E-05,42.158745,1
2019-07-18T17:46:00.428000Z,0.74,-71.703186,2.48E-05,42.221413,1
2019-07-18T17:46:01.508000Z,0.74,-71.725075,3.10E-05,42.284046,1
2019-07-18T17:46:02.588000Z,0.74,-71.74698,2.04E-05,42.34669,1
2019-07-18T17:46:03.668000Z,0.74,-71.76892,3.35E-05,42.40934,1
2019-07-18T17:46:04.748000Z,0.74,-71.79093,4.07E-05,42.47199,1
2019-07-18T17:46:05.828000Z,0.74,-71.81294,5.46E-05,42.534622,1
2019-07-18T17:46:06.908000Z,0.74,-71.83503,5.22E-05,42.597263,1
2019-07-18T17:46:07.988000Z,0.74,-71.857086,3.11E-05,42.659885,1
2019-07-18T17:46:09.068000Z,0.74,-71.87924,4.72E-05,42.722515,1
2019-07-18T17:46:10.148000Z,0.74,-71.90138,4.87E-05,42.785145,1
2019-07-18T17:46:11.228000Z,0.74,-71.9236,4.28E-05,42.84776,1
2019-07-18T17:46:12.308000Z,0.74,-71.94586,4.28E-05,42.910393,1
2019-07-18T17:46:13.388000Z,1,-71.9681,3.64E-05,42.972996,1
2019-07-18T17:45:57.188000Z,0.74,-71.59532,2.70E-05,42.041466,1
2019-07-18T17:45:58.268000Z,0.74,-71.61702,3.05E-05,42.10414,1
2019-07-18T17:45:59.348000Z,0.74,-71.63881,2.89E-05,42.16679,1
2019-07-18T17:46:00.428000Z,0.74,-71.66066,2.29E-05,42.229465,1
2019-07-18T17:46:01.508000Z,0.74,-71.68251,3.90E-05,42.292103,1
2019-07-18T17:46:02.588000Z,0.74,-71.70437,2.60E-05,42.35475,1
2019-07-18T17:46:03.668000Z,0.74,-71.72627,3.66E-05,42.417404,1
2019-07-18T17:46:04.748000Z,0.74,-71.74824,4.44E-05,42.48006,1
2019-07-18T17:46:05.828000Z,0.74,-71.7702,6.36E-05,42.542698,1
2019-07-18T17:46:06.908000Z,0.74,-71.79225,5.58E-05,42.605343,1
2019-07-18T17:46:07.988000Z,0.74,-71.81427,2.88E-05,42.66797,1
2019-07-18T17:46:09.068000Z,0.74,-71.83638,3.68E-05,42.730606,1
2019-07-18T17:46:10.148000Z,0.74,-71.858475,3.70E-05,42.79324,1
2019-07-18T17:46:11.228000Z,0.74,-71.88065,4.38E-05,42.855858,1
2019-07-18T17:46:12.308000Z,0.74,-71.90287,4.10E-05,42.9185,1
2019-07-18T17:46:13.388000Z,1,-71.92507,5.18E-05,42.981102,1
2019-07-18T17:45:57.188000Z,0.74,-71.55289,2.59E-05,42.04947,1
2019-07-18T17:45:58.268000Z,0.74,-71.57454,2.15E-05,42.112144,1
2019-07-18T17:45:59.348000Z,0.74,-71.59629,2.58E-05,42.1748,1
