cornerlat1,qa,time,timestamp,cornerlat2,lons,cornerlon3,cloud,cornerlat4,cornerlon1,cornerlat3,cornerlon4,no2_error,no2,cornerlon2,lats
41.980507,1.0,2019-07-06T16:31:24.011000Z,1562430684,42.027134,-70.10431,-70.07847,0.054044195,42.03831,-70.130486,42.08498,-70.16933,1.37e-5,4.15e-5,-70.03967,42.032814
42.027134,1.0,2019-07-06T16:31:24.011000Z,1562430684,42.07307,-70.014015,-69.98868,0.051879693,42.08498,-70.03967,42.130955,-70.07847,1.28e-5,3.67e-5,-69.94993,42.079113
41.99093,1.0,2019-07-06T16:31:25.091000Z,1562430685,42.03831,-70.234665,-70.208305,0.0591826,42.048637,-70.26129,42.096058,-70.30032,1.29e-5,3.65e-5,-70.16933,42.0436
42.03831,1.0,2019-07-06T16:31:25.091000Z,1562430685,42.084976,-70.14323,-70.11739,0.054919027,42.096058,-70.16933,42.14277,-70.208305,1.35e-5,4.0e-5,-70.07847,42.09064
42.084976,1.0,2019-07-06T16:31:25.091000Z,1562430685,42.13095,-70.05288,-70.02756,0.051145162,42.14277,-70.07847,42.18878,-70.11739,1.21e-5,3.37e-5,-69.98868,42.136982
42.00048,1.0,2019-07-06T16:31:26.171000Z,1562430686,42.048637,-70.366264,-70.33926,0.057959776,42.058243,-70.39346,42.10644,-70.43245,1.36e-5,3.93e-5,-70.30032,42.05351
42.048637,1.0,2019-07-06T16:31:26.171000Z,1562430686,42.096058,-70.27367,-70.2472,0.05393386,42.10644,-70.30032,42.153904,-70.33926,1.4e-5,4.18e-5,-70.208305,42.101315
42.096058,1.0,2019-07-06T16:31:26.171000Z,1562430686,42.14277,-70.18218,-70.156235,0.05139858,42.153904,-70.208305,42.20065,-70.2472,1.16e-5,3.06e-5,-70.11739,42.1484
42.14277,1.0,2019-07-06T16:31:26.171000Z,1562430686,42.18878,-70.09178,-70.066345,0.050420564,42.20065,-70.11739,42.246704,-70.156235,1.53e-5,4.9e-5,-70.02756,42.19478
42.18878,1.0,2019-07-06T16:31:26.171000Z,1562430686,42.23412,-70.00244,-69.9775,0.049959682,42.246704,-70.02756,42.29208,-70.066345,1.32e-5,3.91e-5,-69.93876,42.24047
42.058243,1.0,2019-07-06T16:31:27.251000Z,1562430687,42.106438,-70.40519,-70.37822,0.057646137,42.116028,-70.43245,42.164265,-70.47146,1.31e-5,3.58e-5,-70.33926,42.111347
42.106438,1.0,2019-07-06T16:31:27.251000Z,1562430687,42.1539,-70.31254,-70.28611,0.054151077,42.164265,-70.33926,42.211765,-70.37822,1.24e-5,3.42e-5,-70.2472,42.159195
42.1539,1.0,2019-07-06T16:31:27.251000Z,1562430687,42.20065,-70.22101,-70.1951,0.052242897,42.211765,-70.2472,42.258556,-70.28611,1.48e-5,4.51e-5,-70.156235,42.206318
42.20065,1.0,2019-07-06T16:31:27.251000Z,1562430687,42.2467,-70.13056,-70.10516,0.05183409,42.258556,-70.156235,42.304646,-70.1951,1.39e-5,4.11e-5,-70.066345,42.252735
42.2467,1.0,2019-07-06T16:31:27.251000Z,1562430687,42.29208,-70.041176,-70.01627,0.050568722,42.304646,-70.066345,42.350063,-70.10516,1.4e-5,4.27e-5,-69.9775,42.298466
42.116028,1.0,2019-07-06T16:31:28.331000Z,1562430688,42.164265,-70.4443,-70.417465,0.06492274,42.17369,-70.47146,42.221966,-70.51076,1.32e-5,3.53e-5,-70.37822,42.169098
42.164265,1.0,2019-07-06T16:31:28.331000Z,1562430688,42.211765,-70.3516,-70.32531,0.05547758,42.221966,-70.37822,42.269512,-70.417465,1.51e-5,4.55e-5,-70.28611,42.216984
42.211765,1.0,2019-07-06T16:31:28.331000Z,1562430688,42.258553,-70.26002,-70.234245,0.05272284,42.269512,-70.28611,42.316338,-70.32531,1.51e-5,4.52e-5,-70.1951,42.264145
42.258553,1.0,2019-07-06T16:31:28.331000Z,1562430688,42.304646,-70.169525,-70.14426,0.05121145,42.316338,-70.1951,42.36247,-70.234245,1.4e-5,4.14e-5,-70.10516,42.310604
42.304646,1.0,2019-07-06T16:31:28.331000Z,1562430688,42.35006,-70.08009,-70.05532,0.049505305,42.36247,-70.10516,42.407925,-70.14426,1.4e-5,4.08e-5,-70.01627,42.356373
42.173687,1.0,2019-07-06T16:31:29.411000Z,1562430689,42.221966,-70.48357,-70.456635,0.06928591,42.23139,-70.51076,42.27971,-70.54997,1.76e-5,5.22e-5,-70.417465,42.22678
42.221966,1.0,2019-07-06T16:31:29.411000Z,1562430689,42.26951,-70.390816,-70.364426,0.055165112,42.27971,-70.417465,42.327293,-70.456635,1.48e-5,4.3e-5,-70.3253,42.274708
42.26951,1.0,2019-07-06T16:31:29.411000Z,1562430689,42.316338,-70.29919,-70.273315,0.051348347,42.327293,-70.3253,42.37416,-70.364426,1.32e-5,3.72e-5,-70.234245,42.32191
42.316338,1.0,2019-07-06T16:31:29.411000Z,1562430689,42.36247,-70.20864,-70.18328,0.04911871,42.37416,-70.234245,42.420334,-70.273315,1.67e-5,5.26e-5,-70.14426,42.36841
42.36247,1.0,2019-07-06T16:31:29.411000Z,1562430689,42.40792,-70.119156,-70.09429,0.047441803,42.420334,-70.14426,42.465824,-70.18328,1.44e-5,4.37e-5,-70.05531,42.41422
42.40792,1.0,2019-07-06T16:31:29.411000Z,1562430689,42.452717,-70.03071,-70.006325,0.045967106,42.465824,-70.05531,42.51066,-70.09429,1.2e-5,3.27e-5,-69.9674,42.459362
42.23139,1.0,2019-07-06T16:31:30.491000Z,1562430690,42.27971,-70.52278,-70.49589,0.05320603,42.28913,-70.54997,42.337494,-70.58927,1.49e-5,4.4e-5,-70.456635,42.28453
42.27971,1.0,2019-07-06T16:31:30.491000Z,1562430690,42.327293,-70.42999,-70.403625,0.052669257,42.337494,-70.456635,42.385117,-70.49589,1.29e-5,3.48e-5,-70.364426,42.3325
42.327293,1.0,2019-07-06T16:31:30.491000Z,1562430690,42.37416,-70.33831,-70.31247,0.049632814,42.385117,-70.364426,42.432022,-70.403625,1.47e-5,4.3e-5,-70.273315,42.37974
42.37416,1.0,2019-07-06T16:31:30.491000Z,1562430690,42.42033,-70.24772,-70.22239,0.047093846,42.432022,-70.273315,42.478233,-70.31247,1.55e-5,4.76e-5,-70.18328,42.426277
42.42033,1.0,2019-07-06T16:31:30.491000Z,1562430690,42.465824,-70.15818,-70.13335,0.045907214,42.478233,-70.18328,42.523766,-70.22239,1.27e-5,3.43e-5,-70.09429,42.472126
42.465824,1.0,2019-07-06T16:31:30.491000Z,1562430690,42.51066,-70.06969,-70.045334,0.045048043,42.523766,-70.09429,42.568634,-70.13335,1.4e-5,4.15e-5,-70.006325,42.517307
42.28913,1.0,2019-07-06T16:31:31.570000Z,1562430691,42.337494,-70.562126,-70.53526,0.04890121,42.346714,-70.58927,42.395115,-70.6287,1.52e-5,4.58e-5,-70.49588,42.342205
42.337494,1.0,2019-07-06T16:31:31.570000Z,1562430691,42.385117,-70.469284,-70.442955,0.050138768,42.395115,-70.49588,42.44278,-70.53526,1.35e-5,3.63e-5,-70.403625,42.390217
42.385117,1.0,2019-07-06T16:31:31.570000Z,1562430691,42.432022,-70.377556,-70.35175,0.047680754,42.44278,-70.403625,42.489727,-70.442955,1.57e-5,4.79e-5,-70.31247,42.4375
42.432022,1.0,2019-07-06T16:31:31.570000Z,1562430691,42.478233,-70.28691,-70.26162,0.04615481,42.489727,-70.31247,42.535976,-70.35175,1.25e-5,3.19e-5,-70.22238,42.484074
42.478233,1.0,2019-07-06T16:31:31.570000Z,1562430691,42.52376,-70.197334,-70.17253,0.045228537,42.535976,-70.22238,42.581547,-70.26162,1.47e-5,4.53e-5,-70.13335,42.529964
42.52376,1.0,2019-07-06T16:31:31.570000Z,1562430691,42.568634,-70.10879,-70.084465,0.044783834,42.581547,-70.13335,42.626457,-70.17253,1.17e-5,2.96e-5,-70.045334,42.57518
42.568634,1.0,2019-07-06T16:31:31.570000Z,1562430691,42.612858,-70.02125,-69.9974,0.045436,42.626457,-70.045334,42.67072,-70.084465,1.19e-5,3.08e-5,-69.95831,42.619747
42.34671,1.0,2019-07-06T16:31:32.650000Z,1562430692,42.39511,-70.60156,-70.5747,0.046390437,42.404366,-70.6287,42.45281,-70.66819,1.23e-5,3.15e-5,-70.53526,42.39984
42.39511,1.0,2019-07-06T16:31:32.650000Z,1562430692,42.442776,-70.50867,-70.482346,0.044157334,42.45281,-70.53526,42.500515,-70.5747,1.57e-5,4.78e-5,-70.442955,42.44789
42.442776,1.0,2019-07-06T16:31:32.650000Z,1562430692,42.489723,-70.416885,-70.39109,0.04597611,42.500515,-70.442955,42.547504,-70.482346,1.63e-5,5.0e-5,-70.35175,42.495216
42.489723,1.0,2019-07-06T16:31:32.650000Z,1562430692,42.535973,-70.326195,-70.3009,0.04537253,42.547504,-70.35175,42.593792,-70.39109,1.54e-5,4.6e-5,-70.26162,42.541832
42.535973,1.0,2019-07-06T16:31:32.650000Z,1562430692,42.581543,-70.236565,-70.21177,0.045504536,42.593792,-70.26162,42.6394,-70.3009,1.35e-5,3.78e-5,-70.17253,42.58776
42.581543,1.0,2019-07-06T16:31:32.650000Z,1562430692,42.626453,-70.14797,-70.12366,0.045395736,42.6394,-70.17253,42.68435,-70.21177,1.4e-5,4.03e-5,-70.084465,42.63302
42.626453,1.0,2019-07-06T16:31:32.650000Z,1562430692,42.67072,-70.06038,-70.036545,0.045460813,42.68435,-70.084465,42.72865,-70.12366,1.35e-5,3.91e-5,-69.9974,42.67762
42.404366,1.0,2019-07-06T16:31:33.730000Z,1562430693,42.45281,-70.64105,-70.61425,0.04584205,42.462032,-70.66818,42.510517,-70.70779,1.61e-5,4.91e-5,-70.5747,42.457546
42.45281,1.0,2019-07-06T16:31:33.730000Z,1562430693,42.500515,-70.54811,-70.52184,0.015771717,42.510517,-70.5747,42.558266,-70.61425,1.37e-5,4.58e-5,-70.482346,42.50564
42.500515,1.0,2019-07-06T16:31:33.730000Z,1562430693,42.547504,-70.45628,-70.43054,0.045121264,42.558266,-70.482346,42.605293,-70.52184,1.53e-5,4.57e-5,-70.39109,42.553
42.547504,1.0,2019-07-06T16:31:33.730000Z,1562430693,42.593792,-70.36555,-70.34031,0.045139156,42.605293,-70.39109,42.65162,-70.43054,1.42e-5,4.12e-5,-70.3009,42.59966
42.593792,1.0,2019-07-06T16:31:33.730000Z,1562430693,42.6394,-70.27586,-70.25113,0.0458025,42.65162,-70.3009,42.69727,-70.34031,1.35e-5,3.76e-5,-70.21177,42.645626
42.6394,1.0,2019-07-06T16:31:33.730000Z,1562430693,42.68435,-70.187225,-70.162964,0.04607514,42.69727,-70.21177,42.742252,-70.25113,1.24e-5,3.2e-5,-70.12366,42.690918
42.68435,1.0,2019-07-06T16:31:33.730000Z,1562430693,42.72865,-70.09959,-70.0758,0.0456611,42.742252,-70.12366,42.786594,-70.162964,1.43e-5,4.33e-5,-70.036545,42.73556
42.72865,1.0,2019-07-06T16:31:33.730000Z,1562430693,42.772324,-70.01294,-69.98961,0.04474509,42.786594,-70.036545,42.830303,-70.0758,1.44e-5,4.36e-5,-69.9504,42.779564
42.462032,1.0,2019-07-06T16:31:34.810000Z,1562430694,42.510517,-70.680756,-70.65396,0.018091934,42.519596,-70.70779,42.568123,-70.74754,1.56e-5,5.7e-5,-70.61425,42.515156
42.510517,1.0,2019-07-06T16:31:34.810000Z,1562430694,42.55826,-70.58776,-70.5615,0.015572935,42.568123,-70.61425,42.615913,-70.65396,1.27e-5,3.92e-5,-70.52184,42.56329
42.55826,1.0,2019-07-06T16:31:34.810000Z,1562430694,42.60529,-70.49589,-70.470146,0.04549156,42.615913,-70.52184,42.662983,-70.5615,1.67e-5,5.16e-5,-70.43054,42.610695
42.60529,1.0,2019-07-06T16:31:34.810000Z,1562430694,42.65162,-70.4051,-70.37987,0.0454721,42.662983,-70.43054,42.70935,-70.470146,1.67e-5,5.2e-5,-70.34031,42.65739
42.65162,1.0,2019-07-06T16:31:34.810000Z,1562430694,42.697266,-70.31537,-70.290634,0.045816343,42.70935,-70.34031,42.75504,-70.37987,1.51e-5,4.48e-5,-70.25112,42.7034
42.697266,1.0,2019-07-06T16:31:34.810000Z,1562430694,42.742252,-70.22667,-70.20242,0.046455357,42.75504,-70.25112,42.80006,-70.290634,1.36e-5,3.75e-5,-70.162964,42.748734
42.742252,1.0,2019-07-06T16:31:34.810000Z,1562430694,42.78659,-70.138985,-70.115204,0.045951214,42.80006,-70.162964,42.84444,-70.20242,1.51e-5,4.63e-5,-70.0758,42.79341
42.78659,1.0,2019-07-06T16:31:34.810000Z,1562430694,42.8303,-70.052284,-70.02897,0.045015767,42.84444,-70.0758,42.888187,-70.115204,1.08e-5,2.36e-5,-69.98961,42.837456
42.519596,1.0,2019-07-06T16:31:35.890000Z,1562430695,42.568123,-70.72045,-70.69363,0.01676006,42.577198,-70.74754,42.625767,-70.78726,1.6e-5,5.7e-5,-70.65396,42.57276
42.568123,1.0,2019-07-06T16:31:35.890000Z,1562430695,42.615913,-70.62741,-70.60112,0.015737735,42.625767,-70.65396,42.673595,-70.69363,1.16e-5,2.81e-5,-70.5615,42.620937
42.615913,1.0,2019-07-06T16:31:35.890000Z,1562430695,42.66298,-70.535484,-70.50971,0.015760388,42.673595,-70.5615,42.720707,-70.60112,1.3e-5,4.09e-5,-70.470146,42.66838
42.66298,1.0,2019-07-06T16:31:35.890000Z,1562430695,42.70935,-70.44464,-70.41939,0.046894144,42.720707,-70.470146,42.767113,-70.50971,1.54e-5,4.57e-5,-70.37987,42.71512
42.70935,1.0,2019-07-06T16:31:35.890000Z,1562430695,42.755035,-70.354866,-70.3301,0.04659771,42.767113,-70.37987,42.81284,-70.41939,1.45e-5,4.07e-5,-70.290634,42.761166
42.755035,1.0,2019-07-06T16:31:35.890000Z,1562430695,42.80006,-70.26612,-70.241844,0.046819452,42.81284,-70.290634,42.857903,-70.3301,1.22e-5,2.99e-5,-70.20242,42.806538
42.80006,1.0,2019-07-06T16:31:35.890000Z,1562430695,42.84444,-70.17839,-70.15458,0.046291824,42.857903,-70.20242,42.902317,-70.241844,1.36e-5,3.83e-5,-70.115204,42.851254
42.84444,1.0,2019-07-06T16:31:35.890000Z,1562430695,42.888187,-70.09164,-70.06829,0.04619144,42.902317,-70.115204,42.946102,-70.15458,1.52e-5,4.54e-5,-70.02897,42.895336
42.888187,1.0,2019-07-06T16:31:35.890000Z,1562430695,42.93132,-70.00585,-69.982956,0.047226187,42.946102,-70.02897,42.989273,-70.06829,1.22e-5,3.17e-5,-69.94368,42.938793
42.577198,1.0,2019-07-06T16:31:36.970000Z,1562430696,42.625767,-70.760155,-70.73347,0.048214737,42.634758,-70.78726,42.68337,-70.827156,1.3e-5,3.73e-5,-70.69363,42.630398
42.625767,1.0,2019-07-06T16:31:36.970000Z,1562430696,42.673595,-70.66707,-70.640915,0.035336573,42.68337,-70.69363,42.73124,-70.73347,1.28e-5,3.62e-5,-70.60112,42.678616
42.673595,1.0,2019-07-06T16:31:36.970000Z,1562430696,42.720703,-70.57509,-70.54946,0.023873236,42.73124,-70.60112,42.77839,-70.640915,1.46e-5,4.97e-5,-70.50971,42.7261
42.720703,1.0,2019-07-06T16:31:36.970000Z,1562430696,42.767113,-70.48421,-70.45908,0.050975602,42.77839,-70.50971,42.824837,-70.54946,1.35e-5,3.51e-5,-70.41939,42.772877
42.767113,1.0,2019-07-06T16:31:36.970000Z,1562430696,42.81284,-70.39438,-70.36975,0.04887832,42.824837,-70.41939,42.8706,-70.45908,1.49e-5,4.3e-5,-70.3301,42.818962
42.81284,1.0,2019-07-06T16:31:36.970000Z,1562430696,42.857903,-70.30559,-70.28144,0.048053842,42.8706,-70.3301,42.915703,-70.36975,1.15e-5,2.6e-5,-70.241844,42.864376
42.857903,1.0,2019-07-06T16:31:36.970000Z,1562430696,42.902317,-70.217804,-70.19413,0.046474133,42.915703,-70.241844,42.96016,-70.28144,1.39e-5,3.95e-5,-70.15458,42.90913
42.902317,1.0,2019-07-06T16:31:36.970000Z,1562430696,42.946102,-70.13101,-70.107796,0.045693953,42.96016,-70.15458,43.003983,-70.19413,1.26e-5,3.34e-5,-70.06829,42.953247
42.946102,1.0,2019-07-06T16:31:36.970000Z,1562430696,42.989273,-70.04517,-70.02241,0.045865484,43.003983,-70.06829,43.047188,-70.107796,1.14e-5,2.76e-5,-69.982956,42.996742
42.634754,1.0,2019-07-06T16:31:38.050000Z,1562430698,42.683365,-70.800186,-70.77336,0.07137205,42.6923,-70.827156,42.74095,-70.867096,1.39e-5,4.07e-5,-70.73347,42.687912
42.683365,1.0,2019-07-06T16:31:38.050000Z,1562430698,42.731236,-70.70705,-70.680756,0.054026704,42.74095,-70.73347,42.78886,-70.77336,1.38e-5,4.22e-5,-70.640915,42.73617
42.731236,1.0,2019-07-06T16:31:38.050000Z,1562430698,42.778385,-70.61502,-70.58925,0.031701628,42.78886,-70.640915,42.836052,-70.680756,1.26e-5,3.76e-5,-70.54946,42.7837
42.778385,1.0,2019-07-06T16:31:38.050000Z,1562430698,42.824833,-70.52408,-70.498825,0.023612436,42.836052,-70.54946,42.88254,-70.58925,1.46e-5,5.07e-5,-70.459076,42.830517
42.824833,1.0,2019-07-06T16:31:38.050000Z,1562430698,42.8706,-70.434204,-70.40944,0.051724013,42.88254,-70.459076,42.928345,-70.498825,1.43e-5,4.02e-5,-70.36974,42.876644
42.8706,1.0,2019-07-06T16:31:38.050000Z,1562430698,42.915703,-70.34536,-70.32108,0.05003486,42.928345,-70.36974,42.973488,-70.40944,1.32e-5,3.54e-5,-70.28144,42.922096
42.915703,1.0,2019-07-06T16:31:38.050000Z,1562430698,42.960155,-70.25753,-70.23373,0.047875103,42.973488,-70.28144,43.01798,-70.32108,1.53e-5,4.57e-5,-70.19413,42.96689
42.692295,1.0,2019-07-06T16:31:39.130000Z,1562430699,42.740948,-70.84002,-70.81327,0.107022665,42.74986,-70.867096,42.798553,-70.90705,2.27e-5,6.76e-5,-70.77336,42.745518
42.740948,1.0,2019-07-06T16:31:39.130000Z,1562430699,42.78886,-70.746826,-70.72061,0.07071459,42.798553,-70.77336,42.846508,-70.81327,1.49e-5,4.65e-5,-70.680756,42.79382
42.78886,1.0,2019-07-06T16:31:39.130000Z,1562430699,42.836052,-70.65475,-70.62906,0.03514731,42.846508,-70.680756,42.893738,-70.72061,1.29e-5,3.85e-5,-70.58925,42.84139
42.836052,1.0,2019-07-06T16:31:39.130000Z,1562430699,42.88254,-70.56376,-70.53858,0.024080157,42.893738,-70.58925,42.940266,-70.62906,1.15e-5,2.97e-5,-70.498825,42.888245
42.88254,1.0,2019-07-06T16:31:39.130000Z,1562430699,42.928345,-70.47384,-70.44916,0.051879395,42.940266,-70.498825,42.98611,-70.53858,1.55e-5,4.5e-5,-70.40944,42.93441
42.928345,1.0,2019-07-06T16:31:39.130000Z,1562430699,42.973488,-70.38495,-70.36075,0.05080401,42.98611,-70.40944,43.03129,-70.44916,1.67e-5,5.01e-5,-70.32108,42.9799
42.74986,1.0,2019-07-06T16:31:40.210000Z,1562430700,42.798553,-70.88006,-70.85337,0.16924691,42.807323,-70.90705,42.85606,-70.947205,1.59e-5,5.23e-5,-70.81327,42.803062
42.798553,1.0,2019-07-06T16:31:40.210000Z,1562430700,42.846504,-70.78681,-70.760666,0.10204205,42.85606,-70.81327,42.904053,-70.85337,1.17e-5,3.39e-5,-70.72061,42.851402
42.846504,1.0,2019-07-06T16:31:40.210000Z,1562430700,42.893734,-70.69469,-70.66906,0.043671254,42.904053,-70.72061,42.951324,-70.760666,1.42e-5,4.56e-5,-70.62906,42.899014
42.893734,1.0,2019-07-06T16:31:40.210000Z,1562430700,42.94026,-70.60365,-70.57854,0.026383528,42.951324,-70.62906,42.997894,-70.66906,1.34e-5,4.38e-5,-70.53858,42.94591
42.94026,1.0,2019-07-06T16:31:40.210000Z,1562430700,42.986107,-70.51368,-70.48906,0.021568704,42.997894,-70.53858,43.043777,-70.57854,1.24e-5,3.68e-5,-70.44916,42.992115
42.80732,0.74,2019-07-06T16:31:41.290000Z,1562430701,42.856056,-70.920204,-70.89345,0.19095175,42.86488,-70.947205,42.91366,-70.987335,1.39e-5,4.55e-5,-70.85337,42.860554
42.856056,1.0,2019-07-06T16:31:41.290000Z,1562430701,42.904053,-70.82691,-70.8007,0.13198778,42.91366,-70.85337,42.961693,-70.89345,1.92e-5,6.38e-5,-70.760666,42.90894
42.904053,1.0,2019-07-06T16:31:41.290000Z,1562430701,42.951324,-70.73474,-70.709045,0.068206824,42.961693,-70.760666,43.009007,-70.8007,1.38e-5,3.86e-5,-70.66906,42.95659
42.86488,1.0,2019-07-06T16:31:42.370000Z,1562430702,42.91366,-70.96032,-70.93359,0.16755216,42.922405,-70.987335,42.971226,-71.02753,1.35e-5,4.51e-5,-70.89345,42.918144
42.91366,1.0,2019-07-06T16:31:42.370000Z,1562430702,42.961693,-70.866974,-70.84079,0.12064215,42.971226,-70.89345,43.019302,-70.93359,1.68e-5,4.35e-5,-70.80069,42.96657
42.9224,0.74,2019-07-06T16:31:43.450000Z,1562430703,42.971222,-71.00067,-70.97413,0.18011288,42.97976,-71.02753,43.028625,-71.068115,1.36e-5,4.3e-5,-70.93359,42.97561
41.967102,1.0,2019-07-06T18:11:03.989000Z,1562436663,41.970036,-70.028145,-69.99474,0.01792572,42.030067,-70.06128,42.032997,-70.0751,1.26e-5,4.16e-5,-69.980995,42.000076
41.96679,1.0,2019-07-06T18:11:05.069000Z,1562436665,41.97077,-71.37663,-71.34984,0.1363393,42.029762,-71.40329,42.03374,-71.41848,1.34e-5,3.27e-5,-71.33472,42.00027
41.98241,1.0,2019-07-06T18:11:05.069000Z,1562436665,41.98619,-71.097725,-71.06965,0.14131217,42.045376,-71.125656,42.049152,-71.140564,1.51e-5,3.56e-5,-71.05482,42.01579
41.98619,1.0,2019-07-06T18:11:05.069000Z,1562436665,41.989914,-71.02655,-70.99814,0.101052366,42.049152,-71.05482,42.052876,-71.06965,1.14e-5,2.71e-5,-70.983376,42.019543
41.989914,1.0,2019-07-06T18:11:05.069000Z,1562436665,41.993584,-70.95478,-70.926025,0.059812307,42.052876,-70.983376,42.056545,-70.99814,1.27e-5,3.62e-5,-70.91134,42.02324
41.993584,1.0,2019-07-06T18:11:05.069000Z,1562436665,41.9972,-70.88239,-70.85329,0.049974684,42.056545,-70.91134,42.060158,-70.926025,1.34e-5,3.91e-5,-70.83868,42.026882
41.9972,1.0,2019-07-06T18:11:05.069000Z,1562436665,42.00076,-70.80938,-70.77992,0.044664145,42.060158,-70.83868,42.063717,-70.85329,1.4e-5,4.29e-5,-70.76538,42.030468
42.00076,1.0,2019-07-06T18:11:05.069000Z,1562436665,42.00426,-70.735725,-70.70591,0.0455405,42.063717,-70.76538,42.067215,-70.77992,1.3e-5,3.74e-5,-70.691444,42.033997
42.00426,1.0,2019-07-06T18:11:05.069000Z,1562436665,42.007706,-70.66142,-70.63124,0.060776398,42.067215,-70.691444,42.070656,-70.70591,1.45e-5,4.53e-5,-70.616844,42.037468
42.007706,1.0,2019-07-06T18:11:05.069000Z,1562436665,42.01109,-70.58646,-70.5559,0.017156893,42.070656,-70.616844,42.07404,-70.63124,1.5e-5,5.03e-5,-70.54158,42.040882
42.01109,1.0,2019-07-06T18:11:05.069000Z,1562436665,42.014412,-70.51081,-70.47987,0.009455764,42.07404,-70.54158,42.07736,-70.5559,1.43e-5,4.76e-5,-70.46563,42.044235
42.014412,1.0,2019-07-06T18:11:05.069000Z,1562436665,42.017673,-70.43447,-70.403145,0.010776049,42.07736,-70.46563,42.080616,-70.47987,1.33e-5,3.98e-5,-70.38898,42.047523
42.017673,1.0,2019-07-06T18:11:05.069000Z,1562436665,42.02087,-70.35743,-70.32571,0.010212487,42.080616,-70.38898,42.08381,-70.403145,1.52e-5,5.12e-5,-70.31162,42.05075
42.02087,1.0,2019-07-06T18:11:05.069000Z,1562436665,42.024002,-70.27967,-70.247536,0.0135188,42.08381,-70.31162,42.08694,-70.32571,1.25e-5,3.83e-5,-70.23353,42.053917
42.024002,1.0,2019-07-06T18:11:05.069000Z,1562436665,42.02707,-70.20117,-70.168625,0.030342,42.08694,-70.23353,42.090004,-70.247536,1.28e-5,4.06e-5,-70.1547,42.057014
42.02707,1.0,2019-07-06T18:11:05.069000Z,1562436665,42.030067,-70.12192,-70.08895,0.023342265,42.090004,-70.1547,42.093,-70.168625,1.3e-5,4.26e-5,-70.0751,42.060043
42.030067,1.0,2019-07-06T18:11:05.069000Z,1562436665,42.032997,-70.0419,-70.00851,0.012609554,42.093,-70.0751,42.095924,-70.08895,1.21e-5,3.68e-5,-69.99474,42.063007
41.991856,1.0,2019-07-06T18:11:06.149000Z,1562436666,41.996243,-71.98894,-71.96465,0.11560515,42.054832,-72.01305,42.05922,-72.02883,1.06e-5,2.4e-5,-71.94894,42.025543
41.996243,1.0,2019-07-06T18:11:06.149000Z,1562436666,42.000587,-71.92455,-71.90001,0.1266308,42.05922,-71.94894,42.063564,-71.96465,1.12e-5,2.81e-5,-71.88435,42.02991
42.000587,0.74,2019-07-06T18:11:06.149000Z,1562436666,42.00489,-71.8597,-71.83489,0.16583364,42.063564,-71.88435,42.067867,-71.90001,1.17e-5,2.79e-5,-71.8193,42.034233
42.00489,0.74,2019-07-06T18:11:06.149000Z,1562436666,42.00915,-71.79438,-71.76928,0.1785406,42.067867,-71.8193,42.072124,-71.83489,1.19e-5,2.67e-5,-71.75375,42.038513
42.00915,1.0,2019-07-06T18:11:06.149000Z,1562436666,42.013363,-71.72856,-71.703186,0.14018492,42.072124,-71.75375,42.07634,-71.76928,1.41e-5,3.29e-5,-71.68772,42.04275
42.013363,1.0,2019-07-06T18:11:06.149000Z,1562436666,42.017532,-71.66224,-71.63658,0.11951048,42.07634,-71.68772,42.080505,-71.703186,1.17e-5,3.04e-5,-71.621185,42.04694
42.017532,1.0,2019-07-06T18:11:06.149000Z,1562436666,42.021656,-71.59542,-71.569466,0.14184345,42.080505,-71.621185,42.08463,-71.63658,1.11e-5,2.67e-5,-71.554146,42.051086
42.021656,0.74,2019-07-06T18:11:06.149000Z,1562436666,42.02573,-71.52808,-71.50183,0.18109241,42.08463,-71.554146,42.088703,-71.569466,1.17e-5,3.2e-5,-71.48657,42.055183
42.02573,1.0,2019-07-06T18:11:06.149000Z,1562436666,42.02976,-71.46021,-71.43366,0.12021026,42.088703,-71.48657,42.092728,-71.50183,1.33e-5,2.37e-5,-71.41847,42.059235
42.02976,1.0,2019-07-06T18:11:06.149000Z,1562436666,42.033737,-71.39181,-71.36495,0.12940416,42.092728,-71.41847,42.096706,-71.43366,1.1e-5,2.23e-5,-71.34984,42.06324
42.033737,1.0,2019-07-06T18:11:06.149000Z,1562436666,42.037666,-71.32286,-71.29569,0.10455812,42.096706,-71.34984,42.100636,-71.36495,1.46e-5,3.99e-5,-71.28064,42.067192
42.037666,1.0,2019-07-06T18:11:06.149000Z,1562436666,42.041546,-71.25336,-71.22587,0.122234985,42.100636,-71.28064,42.10451,-71.29569,1.67e-5,3.89e-5,-71.21089,42.071095
42.041546,1.0,2019-07-06T18:11:06.149000Z,1562436666,42.045376,-71.18328,-71.15547,0.1290729,42.10451,-71.21089,42.10834,-71.22587,1.89e-5,4.51e-5,-71.140564,42.07495
42.045376,1.0,2019-07-06T18:11:06.149000Z,1562436666,42.049152,-71.112625,-71.08449,0.0754801,42.10834,-71.140564,42.112114,-71.15547,1.31e-5,3.5e-5,-71.06965,42.07875
42.049152,1.0,2019-07-06T18:11:06.149000Z,1562436666,42.05287,-71.04138,-71.01291,0.10873515,42.112114,-71.06965,42.115837,-71.08449,1.5e-5,3.85e-5,-70.99814,42.0825
