Year,Month,Day,Hour,Minute,timestamp,VCD(DU),UNCERTAINTY(DU),SZA
2019,6,27,14,58,1561647480,0.82915,0.0035108,29.58
2019,6,27,15,2,1561647720,0.71166,0.0046338,28.86
2019,6,27,15,7,1561648020,0.7297,0.0031462,28.14
2019,6,27,15,12,1561648320,0.87212,0.0045753,27.46
2019,6,27,15,16,1561648560,0.83806,0.0070552,26.75
2019,6,27,15,21,1561648860,0.75288,0.0036817,26.09
2019,6,27,15,26,1561649160,0.83128,0.0033419,25.43
2019,6,27,15,30,1561649400,0.79595,0.0059815,24.81
2019,6,27,15,35,1561649700,0.81154,0.012967,24.2
2019,6,27,15,44,1561650240,0.80357,0.0032213,23.11
2019,6,27,15,56,1561650960,0.79819,0.0034811,21.79
2019,6,27,16,1,1561651260,0.73689,0.0037623,21.34
2019,6,27,16,5,1561651500,0.73964,0.033955,20.92
2019,6,27,16,10,1561651800,0.69329,0.023928,20.55
2019,6,27,16,15,1561652100,0.68167,0.0036917,20.2
2019,6,27,16,19,1561652340,0.67096,0.0045944,19.9
2019,6,27,16,24,1561652640,0.70747,0.0037329,19.64
2019,6,27,16,28,1561652880,0.74291,0.005962,19.43
2019,6,27,16,33,1561653180,0.61455,0.0091431,19.26
2019,6,27,16,42,1561653720,0.53116,0.0087871,19.07
2019,6,27,16,52,1561654320,0.36281,0.022045,19.07
2019,6,27,16,57,1561654620,0.7075,0.033999,19.15
2019,6,27,17,2,1561654920,0.75888,0.11813,19.28
2019,6,27,17,6,1561655160,0.74668,0.040794,19.46
2019,6,27,17,11,1561655460,0.68975,0.042386,19.7
2019,6,27,17,16,1561655760,0.79712,-3.0,19.97
2019,6,27,17,21,1561656060,0.69651,0.013711,20.31
2019,6,27,17,26,1561656360,0.74572,0.0091475,20.66
2019,6,27,17,30,1561656600,0.52634,0.043394,21.07
2019,6,27,17,39,1561657140,0.60465,0.014156,21.91
2019,6,27,17,49,1561657740,0.63733,0.013052,22.99
2019,6,27,17,54,1561658040,0.60321,0.011184,23.54
2019,6,27,17,58,1561658280,0.61123,0.011169,24.12
2019,6,27,18,3,1561658580,0.64794,0.011813,24.72
2019,6,27,18,8,1561658880,0.58698,0.011283,25.34
2019,6,27,18,12,1561659120,0.59308,0.015306,25.98
2019,6,27,18,17,1561659420,0.57453,0.011799,26.63
2019,6,27,18,21,1561659660,0.55741,0.014257,27.31
2019,6,27,18,26,1561659960,0.5697,0.012737,27.99
2019,6,27,18,35,1561660500,0.53772,0.01321,29.36
2019,6,27,18,45,1561661100,0.53168,0.014248,30.92
2019,6,27,18,55,1561661700,0.48398,0.014,32.65
2019,6,27,19,0,1561662000,0.48324,0.014496,33.44
2019,6,27,19,4,1561662240,0.45811,0.013901,34.21
2019,6,27,19,9,1561662540,0.43916,0.01407,35.0
2019,6,27,19,14,1561662840,0.43287,0.014634,35.79
2019,6,27,19,18,1561663080,0.4614,0.013775,36.6
2019,6,27,19,23,1561663380,0.46541,0.09752,37.41
2019,6,27,19,27,1561663620,0.48469,0.014942,38.22
2019,6,27,19,32,1561663920,0.48344,0.014103,39.04
2019,6,27,19,41,1561664460,0.54957,0.012664,40.61
2019,6,27,19,51,1561665060,0.49002,0.012757,42.36
2019,6,27,19,55,1561665300,0.45827,0.012025,43.2
2019,6,27,20,0,1561665600,0.46074,0.011972,44.05
2019,6,27,20,5,1561665900,0.45721,0.012255,44.9
2019,6,27,20,7,1561666020,0.38584,0.011928,45.38
2019,6,27,20,9,1561666140,0.41774,0.011651,45.73
2019,6,27,20,11,1561666260,0.44519,0.012065,46.02
2019,6,27,20,12,1561666320,0.42772,0.011566,46.31
2019,6,27,20,14,1561666440,0.41048,0.011348,46.6
2019,6,27,20,15,1561666500,0.3709,0.012349,46.9
2019,6,27,20,17,1561666620,0.37288,0.011515,47.19
2019,6,27,20,19,1561666740,0.40564,0.01146,47.48
2019,6,27,20,20,1561666800,0.38711,0.011575,47.76
2019,6,27,20,22,1561666920,0.39138,0.011138,48.04
2019,6,27,20,23,1561666980,0.38082,0.011614,48.32
2019,6,27,20,25,1561667100,0.3777,0.011307,48.6
2019,6,27,20,26,1561667160,0.36427,0.011211,48.89
2019,6,27,20,28,1561667280,0.368,0.010585,49.17
2019,6,27,20,29,1561667340,0.36076,0.010883,49.46
2019,6,27,20,31,1561667460,0.36103,0.011276,49.74
2019,6,27,20,33,1561667580,0.33122,0.0108,50.03
2019,6,27,20,34,1561667640,0.39296,0.011037,50.31
2019,6,27,20,36,1561667760,0.37207,0.010719,50.6
2019,6,27,20,38,1561667880,0.36781,0.011297,51.06
2019,6,27,20,40,1561668000,0.38528,0.010929,51.34
2019,6,27,20,41,1561668060,0.34627,0.010652,51.63
2019,6,27,20,43,1561668180,0.29712,0.010699,51.9
2019,6,27,20,44,1561668240,0.30904,0.010604,52.18
2019,6,27,20,46,1561668360,0.39351,0.010528,52.46
2019,6,27,20,47,1561668420,0.38762,0.010795,52.74
2019,6,27,20,49,1561668540,0.38068,0.010814,53.01
2019,6,27,20,50,1561668600,0.3778,0.011991,53.29
2019,6,27,20,52,1561668720,0.35602,0.010911,53.57
2019,6,27,20,53,1561668780,0.32017,0.010538,53.85
2019,6,27,20,55,1561668900,0.36137,0.010155,54.13
2019,6,27,20,56,1561668960,0.36804,0.011006,54.41
2019,6,27,20,58,1561669080,0.37022,0.011572,54.69
2019,6,27,20,59,1561669140,0.37166,0.010355,54.97
2019,6,27,21,1,1561669260,0.35878,0.010477,55.25
2019,6,27,21,2,1561669320,0.36478,0.010461,55.53
2019,6,27,21,4,1561669440,0.37169,0.010152,55.81
2019,6,27,21,6,1561669560,0.39914,0.0101,56.28
2019,6,27,21,8,1561669680,0.38734,0.0099193,56.57
2019,6,27,21,10,1561669800,0.3858,0.010022,56.86
2019,6,27,21,11,1561669860,0.3893,0.010337,57.15
2019,6,27,21,13,1561669980,0.37894,0.0099071,57.44
2019,6,27,21,14,1561670040,0.40636,0.0098076,57.73
2019,6,27,21,16,1561670160,0.43629,0.0096938,58.02
2019,6,27,21,17,1561670220,0.44057,0.0097739,58.31
2019,6,27,21,19,1561670340,0.38556,0.009738,58.6
2019,6,27,21,21,1561670460,0.42752,0.0094269,58.89
2019,6,27,21,22,1561670520,0.39849,0.0098494,59.19
2019,6,27,21,24,1561670640,0.38549,0.0093349,59.49
2019,6,27,21,25,1561670700,0.43144,0.0092739,59.78
2019,6,27,21,27,1561670820,0.45348,0.0095724,60.09
2019,6,27,21,29,1561670940,0.46801,0.009461,60.39
2019,6,27,21,30,1561671000,0.48297,0.0096057,60.69
2019,6,27,21,32,1561671120,0.4697,0.0091281,61.0
2019,6,27,21,34,1561671240,0.50145,0.0093058,61.3
2019,6,27,21,36,1561671360,0.45167,0.0093672,61.79
2019,6,27,21,38,1561671480,0.44705,0.0090301,62.07
2019,6,27,21,39,1561671540,0.47371,0.0090336,62.36
2019,6,27,21,41,1561671660,0.46639,0.0089349,62.65
2019,6,27,21,43,1561671780,0.5043,0.0089813,62.95
2019,6,27,21,44,1561671840,0.50276,0.012911,63.24
2019,6,27,21,46,1561671960,0.48705,0.0095755,63.53
2019,6,27,21,47,1561672020,0.4236,0.0087182,63.82
2019,6,27,21,49,1561672140,0.40324,0.0084345,64.1
2019,6,27,21,51,1561672260,0.38993,0.0091748,64.4
2019,6,27,21,52,1561672320,0.36572,0.007608,64.68
2019,6,27,21,54,1561672440,0.35857,0.10763,64.98
2019,6,27,21,55,1561672500,0.32591,0.022348,65.26
2019,6,27,21,57,1561672620,0.38503,0.014839,65.55
2019,6,27,21,58,1561672680,0.34502,0.0082642,65.84
2019,6,27,22,0,1561672800,0.35365,0.0082022,66.13
2019,6,27,22,2,1561672920,0.35214,0.0090988,66.42
2019,6,27,22,3,1561672980,0.34367,0.0081542,66.71
2019,6,27,22,6,1561673160,0.44173,0.0082124,67.17
2019,6,27,22,7,1561673220,0.44237,0.008155,67.45
2019,6,27,22,9,1561673340,0.45202,0.0081127,67.74
2019,6,27,22,11,1561673460,0.52826,0.0080392,68.03
2019,6,27,22,12,1561673520,0.42959,0.0078986,68.31
2019,6,27,22,14,1561673640,0.44473,0.0079378,68.6
2019,6,27,22,15,1561673700,0.45874,0.0080502,68.89
2019,6,27,22,17,1561673820,0.46461,0.0076472,69.18
2019,6,27,22,18,1561673880,0.49787,0.0077966,69.46
2019,6,27,22,20,1561674000,0.49073,0.0075938,69.74
2019,6,27,22,22,1561674120,0.43521,0.0080808,70.03
2019,6,27,22,23,1561674180,0.48223,0.0076108,70.31
2019,6,27,22,25,1561674300,0.5217,0.0078005,70.6
2019,6,27,22,26,1561674360,0.53203,0.0074568,70.89
2019,6,27,22,28,1561674480,0.56436,0.0071823,71.17
2019,6,27,22,30,1561674600,0.57778,0.0074607,71.46
2019,6,27,22,31,1561674660,0.54664,0.0073731,71.74
2019,6,27,22,33,1561674780,0.57924,0.0082688,72.03
2019,6,27,22,35,1561674900,0.56279,0.0076981,72.48
2019,6,27,22,37,1561675020,0.52387,0.013748,72.76
2019,6,27,22,38,1561675080,0.49861,0.035729,73.03
2019,6,27,22,40,1561675200,0.50501,0.017866,73.33
2019,6,27,22,42,1561675320,0.49799,0.010433,73.62
2019,6,27,22,43,1561675380,0.49312,0.091201,73.9
2019,6,27,22,45,1561675500,0.47905,0.010832,74.2
2019,6,27,22,47,1561675620,0.50899,0.010212,74.48
2019,6,27,22,48,1561675680,0.47953,0.027881,74.77
2019,6,27,22,50,1561675800,0.50363,0.059509,75.06
2019,6,27,22,52,1561675920,0.51006,0.0083381,75.35
2019,6,27,22,53,1561675980,0.4468,0.0086174,75.64
2019,6,27,22,55,1561676100,0.45047,0.013694,75.93
2019,6,27,22,57,1561676220,0.46035,0.01266,76.22
2019,6,27,22,58,1561676280,0.62049,0.007692,76.5
2019,6,27,23,0,1561676400,0.50194,0.016244,76.8
2019,6,27,23,2,1561676520,0.49372,0.013058,77.1
2019,6,27,23,3,1561676580,0.52418,0.050985,77.4
2019,6,27,23,6,1561676760,0.53316,0.010951,77.85
2019,6,27,23,8,1561676880,0.50922,0.01392,78.14
2019,6,27,23,9,1561676940,0.49689,0.02004,78.44
2019,6,27,23,11,1561677060,0.53217,0.015142,78.73
2019,6,27,23,13,1561677180,0.47377,0.017734,79.02
2019,6,27,23,14,1561677240,0.4638,0.011303,79.32
2019,6,27,23,16,1561677360,0.49202,0.0097721,79.61
2019,6,27,23,18,1561677480,0.46322,0.0092078,79.9
2019,6,27,23,20,1561677600,0.43038,0.013815,80.19
2019,6,27,23,21,1561677660,0.35596,0.017472,80.48
2019,6,27,23,23,1561677780,0.42123,0.028801,80.77
2019,6,27,23,25,1561677900,0.43004,0.020328,81.06
2019,6,27,23,26,1561677960,0.34614,0.01813,81.34
2019,6,27,23,28,1561678080,0.34406,0.023496,81.63
2019,6,27,23,30,1561678200,0.36198,0.027721,81.92
2019,6,27,23,32,1561678320,0.38139,0.022981,82.21
2019,6,27,23,33,1561678380,0.43384,0.013694,82.49
2019,6,27,23,35,1561678500,0.41522,0.012595,82.78
2019,6,27,23,38,1561678680,0.36029,0.020907,83.23
2019,6,27,23,39,1561678740,0.38301,0.021109,83.51
2019,6,27,23,41,1561678860,0.37698,0.024864,83.79
2019,6,27,23,43,1561678980,0.38954,0.02438,84.07
2019,6,27,23,44,1561679040,0.41139,0.027079,84.35
2019,6,27,23,46,1561679160,0.35003,0.02455,84.64
2019,6,27,23,48,1561679280,0.33321,0.026778,84.92
2019,6,27,23,50,1561679400,0.34031,0.025775,85.2
2019,6,27,23,51,1561679460,0.41641,0.029868,85.48
2019,6,27,23,53,1561679580,0.25885,0.031222,85.75
2019,6,27,23,55,1561679700,0.37091,0.032867,86.03
2019,6,27,23,56,1561679760,0.24025,0.031661,86.31
2019,6,27,23,58,1561679880,0.3492,0.027703,86.58
2019,6,28,0,0,1561680000,0.35221,0.024967,86.86
2019,6,28,0,1,1561680060,0.29761,0.022093,87.13
2019,6,28,0,3,1561680180,0.30832,0.022599,87.41
2019,6,28,0,5,1561680300,0.30143,0.020825,87.68
2019,6,28,0,7,1561680420,0.32932,0.022405,87.95
2019,6,28,0,9,1561680540,0.23237,0.023396,88.38
2019,6,28,0,11,1561680660,0.33193,0.021711,88.65
2019,6,28,0,13,1561680780,0.29957,0.02305,88.92
2019,6,28,0,14,1561680840,0.31119,0.022956,89.18
2019,6,28,0,16,1561680960,0.36509,0.02264,89.45
2019,6,28,0,18,1561681080,0.26041,0.0231,89.72
2019,6,28,9,15,1561713300,0.26585,0.023378,89.91
2019,6,28,9,17,1561713420,0.18475,0.019947,89.64
2019,6,28,9,19,1561713540,0.25894,0.018223,89.37
2019,6,28,9,21,1561713660,0.24183,0.015609,89.1
2019,6,28,9,22,1561713720,0.27497,0.012577,88.83
2019,6,28,9,24,1561713840,0.2256,0.012386,88.56
2019,6,28,9,26,1561713960,0.29149,0.010049,88.3
2019,6,28,9,27,1561714020,0.27512,0.0086737,88.02
2019,6,28,9,29,1561714140,0.28541,0.0089149,87.75
2019,6,28,9,31,1561714260,0.26526,0.0075304,87.48
2019,6,28,9,32,1561714320,0.30999,0.0072139,87.21
2019,6,28,9,34,1561714440,0.29431,0.0069599,86.94
2019,6,28,9,36,1561714560,0.29227,0.0066035,86.66
2019,6,28,9,37,1561714620,0.29389,0.0063028,86.39
2019,6,28,9,39,1561714740,0.29365,0.0059766,86.13
2019,6,28,9,41,1561714860,0.30852,0.0054772,85.86
2019,6,28,9,42,1561714920,0.30018,0.005954,85.59
2019,6,28,9,44,1561715040,0.30365,0.0058321,85.32
2019,6,28,9,47,1561715220,0.29711,0.005667,84.88
2019,6,28,9,48,1561715280,0.29284,0.0054629,84.62
2019,6,28,9,50,1561715400,0.30224,0.0052385,84.35
2019,6,28,9,52,1561715520,0.29844,0.005422,84.08
2019,6,28,9,53,1561715580,0.29138,0.0052244,83.82
2019,6,28,9,55,1561715700,0.29706,0.0052013,83.55
2019,6,28,9,56,1561715760,0.29434,0.0052985,83.28
2019,6,28,9,58,1561715880,0.2867,0.0053177,83.01
2019,6,28,10,0,1561716000,0.28469,0.0052971,82.75
2019,6,28,10,1,1561716060,0.28221,0.0047617,82.47
2019,6,28,10,3,1561716180,0.26662,0.0049884,82.2
2019,6,28,10,4,1561716240,0.26647,0.0044897,81.93
2019,6,28,10,6,1561716360,0.26317,0.0045012,81.66
2019,6,28,10,8,1561716480,0.28732,0.0048504,81.39
2019,6,28,10,9,1561716540,0.2596,0.0063778,81.12
2019,6,28,10,11,1561716660,0.27629,0.0061701,80.84
2019,6,28,10,12,1561716720,0.30282,0.0057994,80.57
2019,6,28,10,14,1561716840,0.2915,0.0055593,80.29
2019,6,28,10,17,1561717020,0.29682,0.0055764,79.84
2019,6,28,10,18,1561717080,0.27309,0.0053304,79.57
2019,6,28,10,20,1561717200,0.28122,0.0048259,79.3
2019,6,28,10,22,1561717320,0.29244,0.0047999,79.02
2019,6,28,10,23,1561717380,0.30309,0.0049437,78.75
2019,6,28,10,25,1561717500,0.28903,0.0045778,78.48
2019,6,28,10,26,1561717560,0.30139,0.0053412,78.21
2019,6,28,10,28,1561717680,0.32495,0.0056991,77.94
2019,6,28,10,29,1561717740,0.36587,0.01128,77.66
2019,6,28,10,31,1561717860,0.3484,0.0071205,77.39
2019,6,28,10,33,1561717980,0.34929,0.0077642,77.11
2019,6,28,10,34,1561718040,0.39622,0.0076848,76.84
2019,6,28,10,36,1561718160,0.41026,0.0064861,76.56
2019,6,28,10,37,1561718220,0.39563,0.0062275,76.29
2019,6,28,10,39,1561718340,0.38552,0.0053133,76.01
2019,6,28,10,40,1561718400,0.37284,0.0052887,75.74
2019,6,28,10,42,1561718520,0.3838,0.0075938,75.46
2019,6,28,10,44,1561718640,0.37551,0.010293,75.18
2019,6,28,10,46,1561718760,0.47356,0.029039,74.72
2019,6,28,10,48,1561718880,0.48825,0.0090232,74.44
2019,6,28,10,49,1561718940,0.46678,0.015681,74.16
2019,6,28,10,51,1561719060,0.52146,0.01068,73.88
2019,6,28,10,53,1561719180,0.50775,0.01007,73.59
2019,6,28,10,54,1561719240,0.44549,0.049457,73.3
2019,6,28,10,56,1561719360,0.47549,0.013233,73.02
2019,6,28,10,58,1561719480,0.43562,0.013248,72.73
2019,6,28,10,59,1561719540,0.44968,0.0094347,72.45
2019,6,28,11,1,1561719660,0.45799,0.015035,72.17
2019,6,28,11,2,1561719720,0.39934,0.0067049,71.89
2019,6,28,11,4,1561719840,0.42974,0.01478,71.61
2019,6,28,11,5,1561719900,0.39715,0.018087,71.33
2019,6,28,11,7,1561720020,0.38433,0.01386,71.05
2019,6,28,11,9,1561720140,0.38668,0.048438,70.77
2019,6,28,11,10,1561720200,0.40351,0.013272,70.49
2019,6,28,11,12,1561720320,0.39938,0.012839,70.21
2019,6,28,11,13,1561720380,0.39206,0.0096233,69.93
2019,6,28,11,16,1561720560,0.43202,0.046309,69.45
2019,6,28,11,18,1561720680,0.45886,0.0082727,69.15
2019,6,28,11,19,1561720740,0.49057,0.0086469,68.86
2019,6,28,11,21,1561720860,0.4399,0.010301,68.57
2019,6,28,11,22,1561720920,0.47119,0.0082343,68.29
2019,6,28,11,24,1561721040,0.49645,0.0091692,68.01
2019,6,28,11,25,1561721100,0.50084,0.018602,67.73
2019,6,28,11,27,1561721220,0.54295,0.015529,67.45
2019,6,28,11,28,1561721280,0.46321,0.0090598,67.18
2019,6,28,11,30,1561721400,0.4847,0.0094569,66.91
2019,6,28,11,32,1561721520,0.46787,0.011565,66.63
2019,6,28,11,33,1561721580,0.47887,0.015286,66.35
2019,6,28,11,35,1561721700,0.47215,0.027766,66.08
2019,6,28,11,36,1561721760,0.44024,0.01265,65.81
2019,6,28,11,38,1561721880,0.43852,0.027795,65.51
2019,6,28,11,39,1561721940,0.44981,0.032902,65.23
2019,6,28,11,41,1561722060,0.54098,0.031765,64.93
2019,6,28,11,42,1561722120,0.50871,0.031589,64.63
2019,6,28,11,45,1561722300,0.52823,0.015409,64.17
2019,6,28,11,47,1561722420,0.56667,0.018933,63.89
2019,6,28,11,48,1561722480,0.50349,0.016094,63.6
2019,6,28,11,50,1561722600,0.49788,0.021624,63.32
2019,6,28,11,51,1561722660,0.4959,0.015571,63.03
2019,6,28,11,53,1561722780,0.43832,0.0098468,62.76
2019,6,28,11,54,1561722840,0.41336,0.0087306,62.47
2019,6,28,11,56,1561722960,0.40861,0.0090755,62.19
2019,6,28,11,57,1561723020,0.37654,0.0087867,61.91
2019,6,28,11,59,1561723140,0.40825,0.009295,61.64
2019,6,28,12,0,1561723200,0.36926,0.014843,61.36
2019,6,28,12,2,1561723320,0.3585,0.0098514,61.09
2019,6,28,12,3,1561723380,0.39789,0.010292,60.82
2019,6,28,12,5,1561723500,0.41657,0.0087407,60.55
2019,6,28,12,6,1561723560,0.4063,0.0087575,60.28
2019,6,28,12,8,1561723680,0.41902,0.010012,60.01
2019,6,28,12,9,1561723740,0.39346,0.010539,59.73
2019,6,28,12,11,1561723860,0.37909,0.0096434,59.45
2019,6,28,12,13,1561723980,0.37599,0.0098288,58.99
2019,6,28,12,15,1561724100,0.40655,0.0094254,58.71
2019,6,28,12,16,1561724160,0.41982,0.0095591,58.44
2019,6,28,12,18,1561724280,0.42501,0.010452,58.15
2019,6,28,12,19,1561724340,0.3962,0.010069,57.87
2019,6,28,12,21,1561724460,0.42998,0.012084,57.58
2019,6,28,12,22,1561724520,0.44263,0.0097095,57.3
2019,6,28,12,24,1561724640,0.42488,0.0096313,57.02
2019,6,28,12,25,1561724700,0.39864,0.010419,56.74
2019,6,28,12,27,1561724820,0.41049,0.010207,56.46
2019,6,28,12,28,1561724880,0.41639,0.0091457,56.18
2019,6,28,12,30,1561725000,0.36732,0.009707,55.9
2019,6,28,12,32,1561725120,0.33061,0.012864,55.62
2019,6,28,12,33,1561725180,0.32415,0.049022,55.34
2019,6,28,12,34,1561725240,0.30509,0.009198,55.07
2019,6,28,12,36,1561725360,0.3164,0.010459,54.8
2019,6,28,12,37,1561725420,0.32179,0.010881,54.52
2019,6,28,12,39,1561725540,0.33244,0.010377,54.25
2019,6,28,12,41,1561725660,0.36914,0.0099953,53.78
2019,6,28,12,43,1561725780,0.39157,0.01004,53.51
2019,6,28,12,44,1561725840,0.39996,0.010317,53.24
2019,6,28,12,46,1561725960,0.36458,0.011135,52.97
2019,6,28,12,47,1561726020,0.36911,0.011109,52.7
2019,6,28,12,49,1561726140,0.35097,0.0099603,52.43
2019,6,28,12,50,1561726200,0.34399,0.010827,52.16
2019,6,28,12,52,1561726320,0.3502,0.014557,51.89
2019,6,28,12,53,1561726380,0.36285,0.011937,51.6
2019,6,28,12,55,1561726500,0.38386,0.01042,51.32
2019,6,28,12,56,1561726560,0.3837,0.011234,51.06
2019,6,28,12,58,1561726680,0.37598,0.0099747,50.78
2019,6,28,12,59,1561726740,0.41407,0.016344,50.5
2019,6,28,13,1,1561726860,0.47629,0.021812,50.22
2019,6,28,13,2,1561726920,0.41277,0.01241,49.94
2019,6,28,13,4,1561727040,0.43085,0.0094656,49.66
2019,6,28,13,5,1561727100,0.44023,0.011037,49.37
2019,6,28,13,7,1561727220,0.49058,0.011698,49.09
2019,6,28,13,9,1561727340,0.50801,0.010409,48.64
2019,6,28,13,11,1561727460,0.47995,0.011425,48.36
2019,6,28,13,12,1561727520,0.42019,0.011917,48.08
2019,6,28,13,14,1561727640,0.42046,0.010413,47.8
2019,6,28,13,15,1561727700,0.40419,0.011259,47.53
2019,6,28,13,17,1561727820,0.4505,0.011634,47.25
2019,6,28,13,18,1561727880,0.44316,0.013448,46.97
2019,6,28,13,20,1561728000,0.41374,0.013673,46.7
2019,6,28,13,21,1561728060,0.39058,0.011039,46.42
2019,6,28,13,23,1561728180,0.37067,0.012468,46.14
2019,6,28,13,24,1561728240,0.3951,0.011533,45.87
2019,6,28,13,26,1561728360,0.38782,0.021162,45.59
2019,6,28,13,27,1561728420,0.35043,0.012885,45.32
2019,6,28,13,29,1561728540,0.3234,0.011657,45.05
2019,6,28,13,30,1561728600,0.31753,0.012348,44.79
2019,6,28,13,32,1561728720,0.30558,0.01146,44.52
2019,6,28,13,33,1561728780,0.35445,0.012058,44.25
2019,6,28,13,35,1561728900,0.34309,0.011986,43.99
2019,6,28,13,37,1561729020,0.37805,0.02393,43.54
2019,6,28,13,39,1561729140,0.43129,0.025241,43.27
2019,6,28,13,40,1561729200,0.44398,0.012519,42.99
2019,6,28,13,42,1561729320,0.45479,0.013837,42.72
2019,6,28,13,43,1561729380,0.45515,0.012221,42.45
2019,6,28,13,45,1561729500,0.45727,0.011329,42.19
2019,6,28,13,46,1561729560,0.50068,0.011686,41.92
2019,6,28,13,48,1561729680,0.50551,0.012494,41.66
2019,6,28,13,49,1561729740,0.46283,0.01269,41.39
2019,6,28,13,51,1561729860,0.48522,0.013087,41.13
2019,6,28,13,52,1561729920,0.4528,0.013442,40.86
2019,6,28,13,54,1561730040,0.34031,0.012986,40.6
2019,6,28,13,55,1561730100,0.30883,0.013928,40.33
2019,6,28,13,57,1561730220,0.34851,0.013539,40.06
2019,6,28,13,58,1561730280,0.40075,0.018683,39.79
2019,6,28,14,0,1561730400,0.41458,0.01318,39.53
2019,6,28,14,1,1561730460,0.42374,0.01315,39.26
2019,6,28,14,2,1561730520,0.55778,0.012838,39.0
2019,6,28,14,5,1561730700,0.52864,0.012142,38.55
2019,6,28,14,7,1561730820,0.6451,0.015496,38.28
2019,6,28,14,8,1561730880,0.36073,0.012365,38.01
2019,6,28,14,10,1561731000,0.36919,0.012953,37.74
2019,6,28,14,11,1561731060,0.43355,0.013085,37.47
2019,6,28,14,13,1561731180,0.53344,0.013258,37.19
2019,6,28,14,14,1561731240,0.83808,0.013324,36.92
2019,6,28,14,16,1561731360,0.87079,0.013341,36.66
2019,6,28,14,17,1561731420,1.0072,0.013056,36.38
2019,6,28,14,19,1561731540,1.0089,0.012745,36.11
2019,6,28,14,20,1561731600,0.97324,0.012835,35.85
2019,6,28,14,22,1561731720,0.8498,0.012744,35.59
2019,6,28,14,23,1561731780,1.0582,0.071043,35.33
2019,6,28,14,25,1561731900,1.2016,0.013414,35.07
2019,6,28,14,26,1561731960,1.0651,0.013848,34.81
2019,6,28,14,28,1561732080,1.1489,0.013599,34.55
2019,6,28,14,30,1561732200,1.1207,0.014309,34.28
2019,6,28,14,31,1561732260,1.0633,0.013509,34.02
2019,6,28,14,34,1561732440,1.0668,0.014012,33.59
2019,6,28,14,35,1561732500,1.0951,0.013315,33.33
2019,6,28,14,37,1561732620,1.2598,0.013428,33.08
2019,6,28,14,38,1561732680,1.1558,0.013774,32.83
2019,6,28,14,40,1561732800,1.0663,0.013834,32.58
2019,6,28,14,41,1561732860,1.1097,0.013946,32.34
2019,6,28,14,43,1561732980,1.1633,0.014005,32.1
2019,6,28,14,44,1561733040,1.2007,0.014943,31.86
2019,6,28,14,46,1561733160,1.0282,0.014326,31.6
2019,6,28,14,47,1561733220,1.077,0.013962,31.36
2019,6,28,14,49,1561733340,1.0384,0.014846,31.11
2019,6,28,14,50,1561733400,0.95,0.015474,30.87
2019,6,28,14,52,1561733520,0.95155,0.014876,30.63
2019,6,28,14,53,1561733580,1.2261,0.015245,30.39
2019,6,28,14,55,1561733700,1.026,0.018086,30.15
2019,6,28,14,56,1561733760,1.0463,0.022342,29.91
2019,6,28,14,58,1561733880,0.86434,0.025585,29.67
2019,6,28,14,59,1561733940,1.0751,0.037104,29.43
2019,6,28,15,2,1561734120,1.0095,0.048407,29.04
2019,6,28,15,3,1561734180,0.92813,0.044437,28.81
2019,6,28,15,5,1561734300,1.102,0.048511,28.59
2019,6,28,15,6,1561734360,0.97412,0.044179,28.36
2019,6,28,15,8,1561734480,0.90229,0.036108,28.14
2019,6,28,15,9,1561734540,0.78734,0.042026,27.92
2019,6,28,15,10,1561734600,0.62225,0.039513,27.7
2019,6,28,15,12,1561734720,0.74737,0.031842,27.48
2019,6,28,15,13,1561734780,0.85729,0.034046,27.27
2019,6,28,15,15,1561734900,0.83247,0.028923,27.06
2019,6,28,15,16,1561734960,0.81853,0.027929,26.85
2019,6,28,15,18,1561735080,0.82648,0.021824,26.64
2019,6,28,15,19,1561735140,0.81471,0.021749,26.44
2019,6,28,15,20,1561735200,0.99605,0.02197,26.23
2019,6,28,15,22,1561735320,1.0613,0.017505,26.04
2019,6,28,15,23,1561735380,1.0238,0.013465,25.84
2019,6,28,15,25,1561735500,0.98395,0.013126,25.64
2019,6,28,15,26,1561735560,1.0058,0.015463,25.45
2019,6,28,15,28,1561735680,0.80144,0.010191,25.13
2019,6,28,15,30,1561735800,0.68587,0.0080779,24.94
2019,6,28,15,31,1561735860,0.77406,0.0074033,24.75
2019,6,28,15,33,1561735980,0.86216,0.0066912,24.56
2019,6,28,15,34,1561736040,1.087,0.0060476,24.38
2019,6,28,15,36,1561736160,1.1106,0.005859,24.2
2019,6,28,15,37,1561736220,1.0403,0.004705,24.02
2019,6,28,15,38,1561736280,1.0145,0.0043343,23.85
2019,6,28,15,40,1561736400,0.87528,0.0043407,23.67
2019,6,28,15,41,1561736460,0.86538,0.0043417,23.5
2019,6,28,15,43,1561736580,0.9865,0.0040351,23.33
2019,6,28,15,44,1561736640,1.14,0.0030281,23.17
2019,6,28,15,45,1561736700,1.2228,0.0031446,23.0
2019,6,28,15,47,1561736820,1.2413,0.0060279,22.83
2019,6,28,15,48,1561736880,1.0575,0.0056975,22.67
2019,6,28,15,50,1561737000,1.0002,0.0059591,22.51
2019,6,28,15,51,1561737060,1.1252,0.0046128,22.35
2019,6,28,15,53,1561737180,1.0815,0.004081,22.2
2019,6,28,15,56,1561737360,1.2917,0.0041981,21.87
2019,6,28,15,57,1561737420,1.1006,0.0039402,21.73
